commence_date,commence_hour,home_team,away_team,bookmaker_key,bookmaker_title,market_key,outcome_name,outcome_price,outcome_point
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,wynnbet,WynnBET,h2h,Houston Rockets,340,
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,wynnbet,WynnBET,h2h,Phoenix Suns,-420,
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,wynnbet,WynnBET,spreads,Houston Rockets,-110,9.5
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,wynnbet,WynnBET,spreads,Phoenix Suns,-110,-9.5
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,wynnbet,WynnBET,totals,Over,-103,231.5
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,wynnbet,WynnBET,totals,Under,-117,231.5
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,williamhill_us,Caesars,spreads,Houston Rockets,-110,9.5
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,williamhill_us,Caesars,spreads,Phoenix Suns,-110,-9.5
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,williamhill_us,Caesars,totals,Over,-110,231.0
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,williamhill_us,Caesars,totals,Under,-110,231.0
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,bovada,Bovada,spreads,Houston Rockets,-110,9.5
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,bovada,Bovada,spreads,Phoenix Suns,-110,-9.5
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,bovada,Bovada,totals,Over,-110,231.0
03/02/2024,09:10 PM,Phoenix Suns,Houston Rockets,bovada,Bovada,totals,Under,-110,231.0
